period,西元年,季,industry_code,industry_name,貢獻度_百分點,年增率_pct
1987Q2,1987,2,GDP,GDP,14.25,49.21
1987Q2,1987,2,H,運輸及倉儲業,0.48,140.0
1987Q2,1987,2,I,住宿及餐飲業,0.16,0.0
1987Q2,1987,2,J,出版影音及資通訊業,0.32,18.52
1987Q2,1987,2,K,金融及保險業,1.38,50.0
1987Q2,1987,2,L,不動產及住宅服務業,0.65,18.18
1987Q2,1987,2,M,專業、科學及技術服務業,0.1,100.0
1987Q2,1987,2,N,支援服務業,0.03,
1987Q2,1987,2,O,公共行政及國防；強制性社會安全,0.23,-25.81
1987Q2,1987,2,P,教育業,0.33,266.67
1987Q2,1987,2,Q,醫療保健及社會工作服務業,0.26,85.71
1987Q2,1987,2,R,藝術、娛樂及休閒服務業,0.08,100.0
1987Q2,1987,2,S,其他服務業,0.26,52.94
1987Q2,1987,2,加值型營業稅,加值型營業稅,0.54,
1987Q2,1987,2,合計,合計,13.42,62.67
1987Q2,1987,2,總計(生產面),總計(生產面),14.45,58.27
1987Q2,1987,2,進口稅,進口稅,1.03,17.05
1987Q3,1987,3,3級_工業,工業,6.28,-20.2
1987Q3,1987,3,3級_服務業,服務業,6.87,50.0
1987Q3,1987,3,3級_農業,農業,0.48,336.36
1987Q3,1987,3,A,農、林、漁、牧業,0.48,336.36
1987Q3,1987,3,B,礦業及土石採取業,0.02,0.0
1987Q3,1987,3,C,製造業,5.2,-26.35
1987Q3,1987,3,D,電力及燃氣供應業,0.64,30.61
1987Q3,1987,3,E,用水供應及污染整治業,0.11,120.0
1987Q3,1987,3,F,營建工程業,0.31,24.0
1987Q3,1987,3,G,批發及零售業,1.47,42.72
1987Q3,1987,3,GDP,GDP,13.61,10.47
1987Q3,1987,3,H,運輸及倉儲業,0.51,112.5
1987Q3,1987,3,I,住宿及餐飲業,0.2,42.86
1987Q3,1987,3,J,出版影音及資通訊業,0.31,55.0
1987Q3,1987,3,K,金融及保險業,1.56,609.09
1987Q3,1987,3,L,不動產及住宅服務業,0.55,-20.29
1987Q3,1987,3,M,專業、科學及技術服務業,0.05,-28.57
1987Q3,1987,3,N,支援服務業,0.03,
1987Q3,1987,3,O,公共行政及國防；強制性社會安全,0.59,195.0
1987Q3,1987,3,P,教育業,0.2,-33.33
1987Q3,1987,3,Q,醫療保健及社會工作服務業,0.3,87.5
1987Q3,1987,3,R,藝術、娛樂及休閒服務業,0.11,266.67
1987Q3,1987,3,S,其他服務業,0.27,200.0
1987Q3,1987,3,加值型營業稅,加值型營業稅,0.53,
1987Q3,1987,3,合計,合計,12.91,13.84
1987Q3,1987,3,總計(生產面),總計(生產面),13.63,8.52
1987Q3,1987,3,進口稅,進口稅,0.72,-40.98
1987Q4,1987,4,3級_工業,工業,2.96,-66.4
1987Q4,1987,4,3級_服務業,服務業,5.58,2.57
1987Q4,1987,4,3級_農業,農業,0.34,
1987Q4,1987,4,A,農、林、漁、牧業,0.34,
1987Q4,1987,4,B,礦業及土石採取業,0.03,
1987Q4,1987,4,C,製造業,1.82,-78.15
1987Q4,1987,4,D,電力及燃氣供應業,0.8,566.67
1987Q4,1987,4,E,用水供應及污染整治業,0.09,350.0
1987Q4,1987,4,F,營建工程業,0.22,-37.14
1987Q4,1987,4,G,批發及零售業,1.46,18.7
1987Q4,1987,4,GDP,GDP,10.24,-25.74
1987Q4,1987,4,H,運輸及倉儲業,0.36,0.0
1987Q4,1987,4,I,住宿及餐飲業,0.24,26.32
1987Q4,1987,4,J,出版影音及資通訊業,0.25,-16.67
1987Q4,1987,4,K,金融及保險業,1.13,
1987Q4,1987,4,L,不動產及住宅服務業,0.46,-43.21
1987Q4,1987,4,M,專業、科學及技術服務業,0.04,-69.23
1987Q4,1987,4,N,支援服務業,0.03,50.0
1987Q4,1987,4,O,公共行政及國防；強制性社會安全,0.54,116.0
1987Q4,1987,4,P,教育業,0.18,-37.93
1987Q4,1987,4,Q,醫療保健及社會工作服務業,0.32,166.67
1987Q4,1987,4,R,藝術、娛樂及休閒服務業,0.09,50.0
1987Q4,1987,4,S,其他服務業,-0.07,
1987Q4,1987,4,加值型營業稅,加值型營業稅,0.54,
1987Q4,1987,4,合計,合計,8.33,-35.23
1987Q4,1987,4,總計(生產面),總計(生產面),8.88,-36.66
1987Q4,1987,4,進口稅,進口稅,0.55,-52.59
1988Q1,1988,1,3級_工業,工業,2.42,-58.28
1988Q1,1988,1,3級_服務業,服務業,6.11,-0.49
1988Q1,1988,1,3級_農業,農業,0.12,-55.56
1988Q1,1988,1,A,農、林、漁、牧業,0.12,-55.56
1988Q1,1988,1,B,礦業及土石採取業,0.02,
1988Q1,1988,1,C,製造業,1.5,-70.99
1988Q1,1988,1,D,電力及燃氣供應業,0.33,37.5
1988Q1,1988,1,E,用水供應及污染整治業,0.06,-14.29
1988Q1,1988,1,F,營建工程業,0.51,41.67
1988Q1,1988,1,G,批發及零售業,1.43,6.72
1988Q1,1988,1,GDP,GDP,8.71,-33.61
1988Q1,1988,1,H,運輸及倉儲業,0.38,-38.71
1988Q1,1988,1,I,住宿及餐飲業,0.1,-47.37
1988Q1,1988,1,J,出版影音及資通訊業,0.21,-36.36
1988Q1,1988,1,K,金融及保險業,1.11,44.16
1988Q1,1988,1,L,不動產及住宅服務業,0.67,-11.84
1988Q1,1988,1,M,專業、科學及技術服務業,0.05,-37.5
1988Q1,1988,1,N,支援服務業,0.0,-100.0
1988Q1,1988,1,O,公共行政及國防；強制性社會安全,0.65,140.74
1988Q1,1988,1,P,教育業,0.18,-48.57
1988Q1,1988,1,Q,醫療保健及社會工作服務業,0.15,-42.31
1988Q1,1988,1,R,藝術、娛樂及休閒服務業,0.14,55.56
1988Q1,1988,1,S,其他服務業,0.17,-34.62
1988Q1,1988,1,加值型營業稅,加值型營業稅,0.11,-78.43
1988Q1,1988,1,合計,合計,7.78,-31.87
1988Q1,1988,1,總計(生產面),總計(生產面),8.65,-29.16
1988Q1,1988,1,進口稅,進口稅,0.76,-3.8
1988Q2,1988,2,3級_工業,工業,1.07,-85.85
1988Q2,1988,2,3級_服務業,服務業,6.44,-0.31
1988Q2,1988,2,3級_農業,農業,0.09,-79.07
1988Q2,1988,2,A,農、林、漁、牧業,0.09,-79.07
1988Q2,1988,2,B,礦業及土石採取業,0.01,0.0
1988Q2,1988,2,C,製造業,0.47,-92.43
1988Q2,1988,2,D,電力及燃氣供應業,0.19,-75.95
1988Q2,1988,2,E,用水供應及污染整治業,0.05,-44.44
1988Q2,1988,2,F,營建工程業,0.35,-23.91
1988Q2,1988,2,G,批發及零售業,1.73,50.43
1988Q2,1988,2,GDP,GDP,7.19,-49.54
1988Q2,1988,2,H,運輸及倉儲業,0.46,-4.17
1988Q2,1988,2,I,住宿及餐飲業,0.11,-31.25
1988Q2,1988,2,J,出版影音及資通訊業,0.22,-31.25
1988Q2,1988,2,K,金融及保險業,1.72,24.64
1988Q2,1988,2,L,不動產及住宅服務業,0.63,-3.08
1988Q2,1988,2,M,專業、科學及技術服務業,0.05,-50.0
1988Q2,1988,2,N,支援服務業,0.01,-66.67
1988Q2,1988,2,O,公共行政及國防；強制性社會安全,0.59,156.52
1988Q2,1988,2,P,教育業,0.26,-21.21
1988Q2,1988,2,Q,醫療保健及社會工作服務業,0.18,-30.77
1988Q2,1988,2,R,藝術、娛樂及休閒服務業,0.12,50.0
1988Q2,1988,2,S,其他服務業,0.17,-34.62
1988Q2,1988,2,加值型營業稅,加值型營業稅,0.28,-48.15
1988Q2,1988,2,合計,合計,7.41,-44.78
1988Q2,1988,2,總計(生產面),總計(生產面),7.6,-47.4
1988Q2,1988,2,進口稅,進口稅,-0.09,
1988Q3,1988,3,3級_工業,工業,1.94,-69.11
1988Q3,1988,3,3級_服務業,服務業,5.8,-15.57
1988Q3,1988,3,3級_農業,農業,0.18,-62.5
1988Q3,1988,3,A,農、林、漁、牧業,0.18,-62.5
1988Q3,1988,3,B,礦業及土石採取業,0.01,-50.0
1988Q3,1988,3,C,製造業,0.98,-81.15
1988Q3,1988,3,D,電力及燃氣供應業,0.47,-26.56
1988Q3,1988,3,E,用水供應及污染整治業,0.05,-54.55
1988Q3,1988,3,F,營建工程業,0.43,38.71
1988Q3,1988,3,G,批發及零售業,1.19,-19.05
1988Q3,1988,3,GDP,GDP,7.9,-41.95
1988Q3,1988,3,H,運輸及倉儲業,0.47,-7.84
1988Q3,1988,3,I,住宿及餐飲業,0.14,-30.0
1988Q3,1988,3,J,出版影音及資通訊業,0.25,-19.35
1988Q3,1988,3,K,金融及保險業,1.15,-26.28
1988Q3,1988,3,L,不動產及住宅服務業,0.59,7.27
1988Q3,1988,3,M,專業、科學及技術服務業,0.05,0.0
1988Q3,1988,3,N,支援服務業,0.01,-66.67
1988Q3,1988,3,O,公共行政及國防；強制性社會安全,0.7,18.64
1988Q3,1988,3,P,教育業,0.23,15.0
1988Q3,1988,3,Q,醫療保健及社會工作服務業,0.18,-40.0
1988Q3,1988,3,R,藝術、娛樂及休閒服務業,0.1,-9.09
1988Q3,1988,3,S,其他服務業,0.14,-48.15
1988Q3,1988,3,加值型營業稅,加值型營業稅,0.1,-81.13
1988Q3,1988,3,合計,合計,7.32,-43.3
1988Q3,1988,3,總計(生產面),總計(生產面),7.92,-41.89
1988Q3,1988,3,進口稅,進口稅,0.5,-30.56
1988Q4,1988,4,3級_工業,工業,2.69,-9.12
1988Q4,1988,4,3級_服務業,服務業,5.63,0.9
1988Q4,1988,4,3級_農業,農業,0.01,-97.06
1988Q4,1988,4,A,農、林、漁、牧業,0.01,-97.06
1988Q4,1988,4,B,礦業及土石採取業,0.02,-33.33
1988Q4,1988,4,C,製造業,1.71,-6.04
1988Q4,1988,4,D,電力及燃氣供應業,0.48,-40.0
1988Q4,1988,4,E,用水供應及污染整治業,0.07,-22.22
1988Q4,1988,4,F,營建工程業,0.41,86.36
1988Q4,1988,4,G,批發及零售業,1.38,-5.48
1988Q4,1988,4,GDP,GDP,8.34,-18.55
1988Q4,1988,4,H,運輸及倉儲業,0.33,-8.33
1988Q4,1988,4,I,住宿及餐飲業,0.04,-83.33
1988Q4,1988,4,J,出版影音及資通訊業,0.2,-20.0
1988Q4,1988,4,K,金融及保險業,0.67,-40.71
1988Q4,1988,4,L,不動產及住宅服務業,0.89,93.48
1988Q4,1988,4,M,專業、科學及技術服務業,0.05,25.0
1988Q4,1988,4,N,支援服務業,0.0,-100.0
1988Q4,1988,4,O,公共行政及國防；強制性社會安全,0.74,37.04
1988Q4,1988,4,P,教育業,0.17,-5.56
1988Q4,1988,4,Q,醫療保健及社會工作服務業,0.17,-46.88
1988Q4,1988,4,R,藝術、娛樂及休閒服務業,0.07,-22.22
1988Q4,1988,4,S,其他服務業,0.11,
1988Q4,1988,4,加值型營業稅,加值型營業稅,0.25,-53.7
1988Q4,1988,4,合計,合計,7.52,-9.72
1988Q4,1988,4,總計(生產面),總計(生產面),8.33,-6.19
1988Q4,1988,4,進口稅,進口稅,0.56,1.82
1989Q1,1989,1,3級_工業,工業,3.27,35.12
1989Q1,1989,1,3級_服務業,服務業,6.25,2.29
1989Q1,1989,1,3級_農業,農業,0.18,50.0
1989Q1,1989,1,A,農、林、漁、牧業,0.18,50.0
1989Q1,1989,1,B,礦業及土石採取業,-0.01,
1989Q1,1989,1,C,製造業,2.28,52.0
1989Q1,1989,1,D,電力及燃氣供應業,0.47,42.42
1989Q1,1989,1,E,用水供應及污染整治業,0.08,33.33
1989Q1,1989,1,F,營建工程業,0.45,-11.76
1989Q1,1989,1,G,批發及零售業,1.54,7.69
1989Q1,1989,1,GDP,GDP,9.09,4.36
1989Q1,1989,1,H,運輸及倉儲業,0.35,-7.89
1989Q1,1989,1,I,住宿及餐飲業,0.15,50.0
1989Q1,1989,1,J,出版影音及資通訊業,0.26,23.81
1989Q1,1989,1,K,金融及保險業,1.55,39.64
1989Q1,1989,1,L,不動產及住宅服務業,0.42,-37.31
1989Q1,1989,1,M,專業、科學及技術服務業,0.19,280.0
1989Q1,1989,1,N,支援服務業,0.04,
1989Q1,1989,1,O,公共行政及國防；強制性社會安全,0.6,-7.69
1989Q1,1989,1,P,教育業,0.15,-16.67
1989Q1,1989,1,Q,醫療保健及社會工作服務業,0.24,60.0
1989Q1,1989,1,R,藝術、娛樂及休閒服務業,0.09,-35.71
1989Q1,1989,1,S,其他服務業,0.23,35.29
1989Q1,1989,1,加值型營業稅,加值型營業稅,0.26,136.36
1989Q1,1989,1,合計,合計,9.26,19.02
1989Q1,1989,1,總計(生產面),總計(生產面),9.7,12.14
1989Q1,1989,1,進口稅,進口稅,0.18,-76.32
1989Q2,1989,2,3級_工業,工業,3.39,216.82
1989Q2,1989,2,3級_服務業,服務業,6.67,3.57
1989Q2,1989,2,3級_農業,農業,-0.01,
1989Q2,1989,2,A,農、林、漁、牧業,-0.01,
1989Q2,1989,2,B,礦業及土石採取業,-0.01,
1989Q2,1989,2,C,製造業,2.34,397.87
1989Q2,1989,2,D,電力及燃氣供應業,0.41,115.79
1989Q2,1989,2,E,用水供應及污染整治業,0.05,0.0
1989Q2,1989,2,F,營建工程業,0.6,71.43
1989Q2,1989,2,G,批發及零售業,1.36,-21.39
1989Q2,1989,2,GDP,GDP,9.21,28.09
1989Q2,1989,2,H,運輸及倉儲業,0.4,-13.04
1989Q2,1989,2,I,住宿及餐飲業,0.21,90.91
1989Q2,1989,2,J,出版影音及資通訊業,0.3,36.36
1989Q2,1989,2,K,金融及保險業,1.54,-10.47
1989Q2,1989,2,L,不動產及住宅服務業,0.37,-41.27
1989Q2,1989,2,M,專業、科學及技術服務業,0.19,280.0
1989Q2,1989,2,N,支援服務業,0.05,400.0
1989Q2,1989,2,O,公共行政及國防；強制性社會安全,0.53,-10.17
1989Q2,1989,2,P,教育業,0.15,-42.31
1989Q2,1989,2,Q,醫療保健及社會工作服務業,0.23,27.78
1989Q2,1989,2,R,藝術、娛樂及休閒服務業,0.11,-8.33
1989Q2,1989,2,S,其他服務業,0.24,41.18
1989Q2,1989,2,加值型營業稅,加值型營業稅,0.22,-21.43
1989Q2,1989,2,合計,合計,9.06,22.27
1989Q2,1989,2,總計(生產面),總計(生產面),10.05,32.24
1989Q2,1989,2,進口稅,進口稅,0.77,
1989Q3,1989,3,3級_工業,工業,1.6,-17.53
1989Q3,1989,3,3級_服務業,服務業,7.16,23.45
1989Q3,1989,3,3級_農業,農業,-0.14,
1989Q3,1989,3,A,農、林、漁、牧業,-0.14,
1989Q3,1989,3,B,礦業及土石採取業,-0.02,
1989Q3,1989,3,C,製造業,1.06,8.16
1989Q3,1989,3,D,電力及燃氣供應業,0.03,-93.62
1989Q3,1989,3,E,用水供應及污染整治業,0.06,20.0
1989Q3,1989,3,F,營建工程業,0.47,9.3
1989Q3,1989,3,G,批發及零售業,1.16,-2.52
1989Q3,1989,3,GDP,GDP,8.72,10.38
1989Q3,1989,3,H,運輸及倉儲業,0.31,-34.04
1989Q3,1989,3,I,住宿及餐飲業,0.19,35.71
1989Q3,1989,3,J,出版影音及資通訊業,0.33,32.0
1989Q3,1989,3,K,金融及保險業,2.16,87.83
1989Q3,1989,3,L,不動產及住宅服務業,0.48,-18.64
1989Q3,1989,3,M,專業、科學及技術服務業,0.2,300.0
1989Q3,1989,3,N,支援服務業,0.04,300.0
1989Q3,1989,3,O,公共行政及國防；強制性社會安全,0.73,4.29
1989Q3,1989,3,P,教育業,0.31,34.78
1989Q3,1989,3,Q,醫療保健及社會工作服務業,0.25,38.89
1989Q3,1989,3,R,藝術、娛樂及休閒服務業,0.09,-10.0
1989Q3,1989,3,S,其他服務業,0.2,42.86
1989Q3,1989,3,加值型營業稅,加值型營業稅,0.25,150.0
1989Q3,1989,3,合計,合計,7.91,8.06
1989Q3,1989,3,總計(生產面),總計(生產面),8.62,8.84
1989Q3,1989,3,進口稅,進口稅,0.46,-8.0
1989Q4,1989,4,3級_工業,工業,1.29,-52.04
1989Q4,1989,4,3級_服務業,服務業,7.41,31.62
1989Q4,1989,4,3級_農業,農業,-0.16,
1989Q4,1989,4,A,農、林、漁、牧業,-0.16,
1989Q4,1989,4,B,礦業及土石採取業,0.0,-100.0
1989Q4,1989,4,C,製造業,0.76,-55.56
1989Q4,1989,4,D,電力及燃氣供應業,0.02,-95.83
1989Q4,1989,4,E,用水供應及污染整治業,0.05,-28.57
1989Q4,1989,4,F,營建工程業,0.46,12.2
1989Q4,1989,4,G,批發及零售業,1.28,-7.25
1989Q4,1989,4,GDP,GDP,7.94,-4.8
1989Q4,1989,4,H,運輸及倉儲業,0.21,-36.36
1989Q4,1989,4,I,住宿及餐飲業,0.21,425.0
1989Q4,1989,4,J,出版影音及資通訊業,0.35,75.0
1989Q4,1989,4,K,金融及保險業,2.55,280.6
1989Q4,1989,4,L,不動產及住宅服務業,0.43,-51.69
1989Q4,1989,4,M,專業、科學及技術服務業,0.22,340.0
1989Q4,1989,4,N,支援服務業,0.04,
1989Q4,1989,4,O,公共行政及國防；強制性社會安全,0.78,5.41
1989Q4,1989,4,P,教育業,0.21,23.53
1989Q4,1989,4,Q,醫療保健及社會工作服務業,0.24,41.18
1989Q4,1989,4,R,藝術、娛樂及休閒服務業,0.07,0.0
1989Q4,1989,4,S,其他服務業,0.34,209.09
1989Q4,1989,4,加值型營業稅,加值型營業稅,0.3,20.0
1989Q4,1989,4,合計,合計,8.06,7.18
1989Q4,1989,4,總計(生產面),總計(生產面),8.54,2.52
1989Q4,1989,4,進口稅,進口稅,0.18,-67.86
1990Q1,1990,1,3級_工業,工業,-0.82,
1990Q1,1990,1,3級_服務業,服務業,8.38,34.08
1990Q1,1990,1,3級_農業,農業,-0.03,
1990Q1,1990,1,A,農、林、漁、牧業,-0.03,
1990Q1,1990,1,B,礦業及土石採取業,-0.03,
1990Q1,1990,1,C,製造業,-1.15,
1990Q1,1990,1,D,電力及燃氣供應業,0.07,-85.11
1990Q1,1990,1,E,用水供應及污染整治業,0.05,-37.5
1990Q1,1990,1,F,營建工程業,0.24,-46.67
1990Q1,1990,1,G,批發及零售業,1.36,-11.69
1990Q1,1990,1,GDP,GDP,7.42,-18.37
1990Q1,1990,1,H,運輸及倉儲業,0.24,-31.43
1990Q1,1990,1,I,住宿及餐飲業,0.17,13.33
1990Q1,1990,1,J,出版影音及資通訊業,0.37,42.31
1990Q1,1990,1,K,金融及保險業,3.14,102.58
1990Q1,1990,1,L,不動產及住宅服務業,0.71,69.05
1990Q1,1990,1,M,專業、科學及技術服務業,0.16,-15.79
1990Q1,1990,1,N,支援服務業,0.04,0.0
1990Q1,1990,1,O,公共行政及國防；強制性社會安全,0.82,36.67
1990Q1,1990,1,P,教育業,0.2,33.33
1990Q1,1990,1,Q,醫療保健及社會工作服務業,0.22,-8.33
1990Q1,1990,1,R,藝術、娛樂及休閒服務業,0.09,0.0
1990Q1,1990,1,S,其他服務業,0.24,4.35
1990Q1,1990,1,加值型營業稅,加值型營業稅,0.25,-3.85
1990Q1,1990,1,合計,合計,6.91,-25.38
1990Q1,1990,1,總計(生產面),總計(生產面),7.53,-22.37
1990Q1,1990,1,進口稅,進口稅,0.37,105.56
1990Q2,1990,2,3級_工業,工業,-1.53,
1990Q2,1990,2,3級_服務業,服務業,4.47,-32.98
1990Q2,1990,2,3級_農業,農業,-0.19,
1990Q2,1990,2,A,農、林、漁、牧業,-0.19,
1990Q2,1990,2,B,礦業及土石採取業,-0.04,
1990Q2,1990,2,C,製造業,-1.71,
1990Q2,1990,2,D,電力及燃氣供應業,0.01,-97.56
1990Q2,1990,2,E,用水供應及污染整治業,0.04,-20.0
1990Q2,1990,2,F,營建工程業,0.17,-71.67
1990Q2,1990,2,G,批發及零售業,0.87,-36.03
1990Q2,1990,2,GDP,GDP,4.05,-56.03
1990Q2,1990,2,H,運輸及倉儲業,0.15,-62.5
1990Q2,1990,2,I,住宿及餐飲業,0.1,-52.38
1990Q2,1990,2,J,出版影音及資通訊業,0.29,-3.33
1990Q2,1990,2,K,金融及保險業,0.85,-44.81
1990Q2,1990,2,L,不動產及住宅服務業,0.52,40.54
1990Q2,1990,2,M,專業、科學及技術服務業,0.11,-42.11
1990Q2,1990,2,N,支援服務業,0.03,-40.0
1990Q2,1990,2,O,公共行政及國防；強制性社會安全,0.71,33.96
1990Q2,1990,2,P,教育業,0.13,-13.33
1990Q2,1990,2,Q,醫療保健及社會工作服務業,0.22,-4.35
1990Q2,1990,2,R,藝術、娛樂及休閒服務業,0.06,-45.45
1990Q2,1990,2,S,其他服務業,0.07,-70.83
1990Q2,1990,2,加值型營業稅,加值型營業稅,0.18,-18.18
1990Q2,1990,2,合計,合計,2.39,-73.62
1990Q2,1990,2,總計(生產面),總計(生產面),2.75,-72.64
1990Q2,1990,2,進口稅,進口稅,0.18,-76.62
1990Q3,1990,3,3級_工業,工業,0.34,-78.75
1990Q3,1990,3,3級_服務業,服務業,4.39,-38.69
1990Q3,1990,3,3級_農業,農業,0.18,
1990Q3,1990,3,A,農、林、漁、牧業,0.18,
1990Q3,1990,3,B,礦業及土石採取業,-0.02,
1990Q3,1990,3,C,製造業,-0.29,
1990Q3,1990,3,D,電力及燃氣供應業,0.02,-33.33
1990Q3,1990,3,E,用水供應及污染整治業,0.1,66.67
1990Q3,1990,3,F,營建工程業,0.53,12.77
1990Q3,1990,3,G,批發及零售業,1.04,-10.34
1990Q3,1990,3,GDP,GDP,4.16,-52.29
1990Q3,1990,3,H,運輸及倉儲業,0.26,-16.13
1990Q3,1990,3,I,住宿及餐飲業,0.16,-15.79
1990Q3,1990,3,J,出版影音及資通訊業,0.38,15.15
1990Q3,1990,3,K,金融及保險業,-0.19,
1990Q3,1990,3,L,不動產及住宅服務業,0.77,60.42
1990Q3,1990,3,M,專業、科學及技術服務業,0.2,0.0
1990Q3,1990,3,N,支援服務業,0.04,0.0
1990Q3,1990,3,O,公共行政及國防；強制性社會安全,0.83,13.7
1990Q3,1990,3,P,教育業,0.43,38.71
1990Q3,1990,3,Q,醫療保健及社會工作服務業,0.22,-12.0
1990Q3,1990,3,R,藝術、娛樂及休閒服務業,0.1,11.11
1990Q3,1990,3,S,其他服務業,0.15,-25.0
1990Q3,1990,3,加值型營業稅,加值型營業稅,0.12,-52.0
1990Q3,1990,3,合計,合計,4.91,-37.93
1990Q3,1990,3,總計(生產面),總計(生產面),4.91,-43.04
1990Q3,1990,3,進口稅,進口稅,-0.12,
1990Q4,1990,4,3級_工業,工業,1.84,42.64
1990Q4,1990,4,3級_服務業,服務業,4.21,-43.18
1990Q4,1990,4,3級_農業,農業,0.2,
1990Q4,1990,4,A,農、林、漁、牧業,0.2,
1990Q4,1990,4,B,礦業及土石採取業,-0.02,
1990Q4,1990,4,C,製造業,1.45,90.79
1990Q4,1990,4,D,電力及燃氣供應業,0.01,-50.0
1990Q4,1990,4,E,用水供應及污染整治業,0.09,80.0
1990Q4,1990,4,F,營建工程業,0.31,-32.61
1990Q4,1990,4,G,批發及零售業,1.26,-1.56
1990Q4,1990,4,GDP,GDP,6.64,-16.37
1990Q4,1990,4,H,運輸及倉儲業,0.08,-61.9
1990Q4,1990,4,I,住宿及餐飲業,0.12,-42.86
1990Q4,1990,4,J,出版影音及資通訊業,0.31,-11.43
1990Q4,1990,4,K,金融及保險業,-0.22,
1990Q4,1990,4,L,不動產及住宅服務業,0.83,93.02
1990Q4,1990,4,M,專業、科學及技術服務業,0.15,-31.82
1990Q4,1990,4,N,支援服務業,0.03,-25.0
1990Q4,1990,4,O,公共行政及國防；強制性社會安全,0.89,14.1
1990Q4,1990,4,P,教育業,0.3,42.86
1990Q4,1990,4,Q,醫療保健及社會工作服務業,0.18,-25.0
1990Q4,1990,4,R,藝術、娛樂及休閒服務業,0.08,14.29
1990Q4,1990,4,S,其他服務業,-0.07,
1990Q4,1990,4,加值型營業稅,加值型營業稅,0.15,-50.0
1990Q4,1990,4,合計,合計,5.98,-25.81
1990Q4,1990,4,總計(生產面),總計(生產面),6.25,-26.81
1990Q4,1990,4,進口稅,進口稅,0.12,-33.33
1991Q1,1991,1,3級_工業,工業,2.02,
1991Q1,1991,1,3級_服務業,服務業,4.68,-44.15
1991Q1,1991,1,3級_農業,農業,-0.12,
1991Q1,1991,1,A,農、林、漁、牧業,-0.12,
1991Q1,1991,1,B,礦業及土石採取業,0.0,
1991Q1,1991,1,C,製造業,1.2,
1991Q1,1991,1,D,電力及燃氣供應業,0.3,328.57
1991Q1,1991,1,E,用水供應及污染整治業,0.11,120.0
1991Q1,1991,1,F,營建工程業,0.41,70.83
1991Q1,1991,1,G,批發及零售業,1.53,12.5
1991Q1,1991,1,GDP,GDP,7.02,-5.39
1991Q1,1991,1,H,運輸及倉儲業,0.27,12.5
1991Q1,1991,1,I,住宿及餐飲業,0.16,-5.88
1991Q1,1991,1,J,出版影音及資通訊業,0.37,0.0
1991Q1,1991,1,K,金融及保險業,-1.25,
1991Q1,1991,1,L,不動產及住宅服務業,1.19,67.61
1991Q1,1991,1,M,專業、科學及技術服務業,0.18,12.5
1991Q1,1991,1,N,支援服務業,0.07,75.0
1991Q1,1991,1,O,公共行政及國防；強制性社會安全,0.79,-3.66
1991Q1,1991,1,P,教育業,0.45,125.0
1991Q1,1991,1,Q,醫療保健及社會工作服務業,0.39,77.27
1991Q1,1991,1,R,藝術、娛樂及休閒服務業,0.07,-22.22
1991Q1,1991,1,S,其他服務業,0.12,-50.0
1991Q1,1991,1,加值型營業稅,加值型營業稅,0.14,-44.0
1991Q1,1991,1,合計,合計,6.24,-9.7
1991Q1,1991,1,總計(生產面),總計(生產面),6.58,-12.62
1991Q1,1991,1,進口稅,進口稅,0.2,-45.95
1991Q2,1991,2,3級_工業,工業,2.25,
1991Q2,1991,2,3級_服務業,服務業,5.93,32.66
1991Q2,1991,2,3級_農業,農業,0.17,
1991Q2,1991,2,A,農、林、漁、牧業,0.17,
1991Q2,1991,2,B,礦業及土石採取業,0.0,
1991Q2,1991,2,C,製造業,1.27,
1991Q2,1991,2,D,電力及燃氣供應業,0.58,5700.0
1991Q2,1991,2,E,用水供應及污染整治業,0.09,125.0
1991Q2,1991,2,F,營建工程業,0.31,82.35
1991Q2,1991,2,G,批發及零售業,1.24,42.53
1991Q2,1991,2,GDP,GDP,8.64,113.33
1991Q2,1991,2,H,運輸及倉儲業,0.24,60.0
1991Q2,1991,2,I,住宿及餐飲業,0.14,40.0
1991Q2,1991,2,J,出版影音及資通訊業,0.4,37.93
1991Q2,1991,2,K,金融及保險業,0.21,-75.29
1991Q2,1991,2,L,不動產及住宅服務業,0.99,90.38
1991Q2,1991,2,M,專業、科學及技術服務業,0.19,72.73
1991Q2,1991,2,N,支援服務業,0.06,100.0
1991Q2,1991,2,O,公共行政及國防；強制性社會安全,0.69,-2.82
1991Q2,1991,2,P,教育業,0.44,238.46
1991Q2,1991,2,Q,醫療保健及社會工作服務業,0.44,100.0
1991Q2,1991,2,R,藝術、娛樂及休閒服務業,0.06,0.0
1991Q2,1991,2,S,其他服務業,0.21,200.0
1991Q2,1991,2,加值型營業稅,加值型營業稅,0.33,83.33
1991Q2,1991,2,合計,合計,7.73,223.43
1991Q2,1991,2,總計(生產面),總計(生產面),8.35,203.64
1991Q2,1991,2,進口稅,進口稅,0.29,61.11
1991Q3,1991,3,3級_工業,工業,2.79,720.59
