西元年,月,民國年,產業,生產指數
2019,12,民國108年12月,電腦、電子產品及光學製品業,77.89
2019,12,民國108年12月,非金屬礦物製品業,91.61
2019,12,民國108年12月,食品及飼品業,102.97
2019,12,民國108年12月,飲料業,102.93
2020,1,民國109年1月,其他化學製品業,92.23
2020,1,民國109年1月,其他製造業,78.89
2020,1,民國109年1月,其他運輸工具及其零件業,78.21
2020,1,民國109年1月,化學工業,77.66
2020,1,民國109年1月,化學材料及肥料業,115.92
2020,1,民國109年1月,印刷及資料儲存媒體複製業,91.05
2020,1,民國109年1月,基本金屬業,74.95
2020,1,民國109年1月,塑膠製品業,83.21
2020,1,民國109年1月,家具業,89.86
2020,1,民國109年1月,成衣及服飾品業,80.33
2020,1,民國109年1月,木竹製品業,83.71
2020,1,民國109年1月,機械設備業,74.11
2020,1,民國109年1月,橡膠製品業,72.74
2020,1,民國109年1月,民生工業,80.05
2020,1,民國109年1月,汽車及其零件業,64.17
2020,1,民國109年1月,產業用機械設備維修及安裝業,69.68
2020,1,民國109年1月,皮革、毛皮及其製品業,92.14
2020,1,民國109年1月,石油及煤製品業,87.99
2020,1,民國109年1月,紙漿、紙及紙製品業,103.39
2020,1,民國109年1月,紡織業,62.26
2020,1,民國109年1月,菸草業,88.05
2020,1,民國109年1月,藥品及醫用化學製品業,87.33
2020,1,民國109年1月,資訊電子工業,81.46
2020,1,民國109年1月,金屬機電工業,77.78
2020,1,民國109年1月,金屬製品業,85.71
2020,1,民國109年1月,電力設備及配備業,74.2
2020,1,民國109年1月,電子零組件業,74.26
2020,1,民國109年1月,電腦、電子產品及光學製品業,73.86
2020,1,民國109年1月,非金屬礦物製品業,80.94
2020,1,民國109年1月,食品及飼品業,82.93
2020,1,民國109年1月,飲料業,95.25
2020,2,民國109年2月,其他化學製品業,88.42
2020,2,民國109年2月,其他製造業,76.43
2020,2,民國109年2月,其他運輸工具及其零件業,77.98
2020,2,民國109年2月,化學工業,72.67
2020,2,民國109年2月,化學材料及肥料業,101.23
2020,2,民國109年2月,印刷及資料儲存媒體複製業,96.28
2020,2,民國109年2月,基本金屬業,81.08
2020,2,民國109年2月,塑膠製品業,98.67
2020,2,民國109年2月,家具業,88.8
2020,2,民國109年2月,成衣及服飾品業,92.75
2020,2,民國109年2月,木竹製品業,83.27
2020,2,民國109年2月,機械設備業,80.3
2020,2,民國109年2月,橡膠製品業,85.63
2020,2,民國109年2月,民生工業,88.97
2020,2,民國109年2月,汽車及其零件業,72.26
2020,2,民國109年2月,產業用機械設備維修及安裝業,71.83
2020,2,民國109年2月,皮革、毛皮及其製品業,92.0
2020,2,民國109年2月,石油及煤製品業,84.0
2020,2,民國109年2月,紙漿、紙及紙製品業,111.01
2020,2,民國109年2月,紡織業,84.11
2020,2,民國109年2月,菸草業,79.25
2020,2,民國109年2月,藥品及醫用化學製品業,94.21
2020,2,民國109年2月,資訊電子工業,92.56
2020,2,民國109年2月,金屬機電工業,76.89
2020,2,民國109年2月,金屬製品業,88.99
2020,2,民國109年2月,電力設備及配備業,84.21
2020,2,民國109年2月,電子零組件業,69.76
2020,2,民國109年2月,電腦、電子產品及光學製品業,69.42
2020,2,民國109年2月,非金屬礦物製品業,88.44
2020,2,民國109年2月,食品及飼品業,85.79
2020,2,民國109年2月,飲料業,88.82
2020,3,民國109年3月,其他化學製品業,92.82
2020,3,民國109年3月,其他製造業,90.5
2020,3,民國109年3月,其他運輸工具及其零件業,91.35
2020,3,民國109年3月,化學工業,89.96
2020,3,民國109年3月,化學材料及肥料業,94.67
2020,3,民國109年3月,印刷及資料儲存媒體複製業,108.93
2020,3,民國109年3月,基本金屬業,90.6
2020,3,民國109年3月,塑膠製品業,105.12
2020,3,民國109年3月,家具業,99.67
2020,3,民國109年3月,成衣及服飾品業,102.9
2020,3,民國109年3月,木竹製品業,89.48
2020,3,民國109年3月,機械設備業,93.28
2020,3,民國109年3月,橡膠製品業,95.93
2020,3,民國109年3月,民生工業,100.47
2020,3,民國109年3月,汽車及其零件業,82.45
2020,3,民國109年3月,產業用機械設備維修及安裝業,81.36
2020,3,民國109年3月,皮革、毛皮及其製品業,97.42
2020,3,民國109年3月,石油及煤製品業,94.06
2020,3,民國109年3月,紙漿、紙及紙製品業,118.57
2020,3,民國109年3月,紡織業,79.34
2020,3,民國109年3月,菸草業,101.0
2020,3,民國109年3月,藥品及醫用化學製品業,105.16
2020,3,民國109年3月,資訊電子工業,90.23
2020,3,民國109年3月,金屬機電工業,87.28
2020,3,民國109年3月,金屬製品業,97.41
2020,3,民國109年3月,電力設備及配備業,93.55
2020,3,民國109年3月,電子零組件業,81.8
2020,3,民國109年3月,電腦、電子產品及光學製品業,80.85
2020,3,民國109年3月,非金屬礦物製品業,92.11
2020,3,民國109年3月,食品及飼品業,95.78
2020,3,民國109年3月,飲料業,101.34
2020,4,民國109年4月,其他化學製品業,90.36
2020,4,民國109年4月,其他製造業,74.35
2020,4,民國109年4月,其他運輸工具及其零件業,74.8
2020,4,民國109年4月,化學工業,85.09
2020,4,民國109年4月,化學材料及肥料業,90.23
2020,4,民國109年4月,印刷及資料儲存媒體複製業,101.59
2020,4,民國109年4月,基本金屬業,81.04
2020,4,民國109年4月,塑膠製品業,78.48
2020,4,民國109年4月,家具業,94.73
2020,4,民國109年4月,成衣及服飾品業,72.84
2020,4,民國109年4月,木竹製品業,77.75
2020,4,民國109年4月,機械設備業,93.5
2020,4,民國109年4月,橡膠製品業,86.31
2020,4,民國109年4月,民生工業,91.35
2020,4,民國109年4月,汽車及其零件業,74.8
2020,4,民國109年4月,產業用機械設備維修及安裝業,68.23
2020,4,民國109年4月,皮革、毛皮及其製品業,90.74
2020,4,民國109年4月,石油及煤製品業,92.56
2020,4,民國109年4月,紙漿、紙及紙製品業,79.35
2020,4,民國109年4月,紡織業,84.86
2020,4,民國109年4月,菸草業,99.35
2020,4,民國109年4月,藥品及醫用化學製品業,93.66
2020,4,民國109年4月,資訊電子工業,95.28
2020,4,民國109年4月,金屬機電工業,80.79
2020,4,民國109年4月,金屬製品業,85.95
2020,4,民國109年4月,電力設備及配備業,82.34
2020,4,民國109年4月,電子零組件業,76.98
2020,4,民國109年4月,電腦、電子產品及光學製品業,76.04
2020,4,民國109年4月,非金屬礦物製品業,84.52
2020,4,民國109年4月,食品及飼品業,86.94
2020,4,民國109年4月,飲料業,94.49
2020,5,民國109年5月,其他化學製品業,88.34
2020,5,民國109年5月,其他製造業,76.01
2020,5,民國109年5月,其他運輸工具及其零件業,68.0
2020,5,民國109年5月,化學工業,87.39
2020,5,民國109年5月,化學材料及肥料業,93.79
2020,5,民國109年5月,印刷及資料儲存媒體複製業,90.85
2020,5,民國109年5月,基本金屬業,78.52
2020,5,民國109年5月,塑膠製品業,75.24
2020,5,民國109年5月,家具業,92.63
2020,5,民國109年5月,成衣及服飾品業,70.85
2020,5,民國109年5月,木竹製品業,90.62
2020,5,民國109年5月,機械設備業,84.51
2020,5,民國109年5月,橡膠製品業,89.9
2020,5,民國109年5月,民生工業,86.16
2020,5,民國109年5月,汽車及其零件業,74.27
2020,5,民國109年5月,產業用機械設備維修及安裝業,68.51
2020,5,民國109年5月,皮革、毛皮及其製品業,88.19
2020,5,民國109年5月,石油及煤製品業,84.65
2020,5,民國109年5月,紙漿、紙及紙製品業,76.95
2020,5,民國109年5月,紡織業,97.35
2020,5,民國109年5月,菸草業,111.66
2020,5,民國109年5月,藥品及醫用化學製品業,86.26
2020,5,民國109年5月,資訊電子工業,114.73
2020,5,民國109年5月,金屬機電工業,81.37
2020,5,民國109年5月,金屬製品業,83.66
2020,5,民國109年5月,電力設備及配備業,76.98
2020,5,民國109年5月,電子零組件業,79.39
2020,5,民國109年5月,電腦、電子產品及光學製品業,78.46
2020,5,民國109年5月,非金屬礦物製品業,75.88
2020,5,民國109年5月,食品及飼品業,88.63
2020,5,民國109年5月,飲料業,93.57
2020,6,民國109年6月,其他化學製品業,88.39
2020,6,民國109年6月,其他製造業,80.46
2020,6,民國109年6月,其他運輸工具及其零件業,74.02
2020,6,民國109年6月,化學工業,90.12
2020,6,民國109年6月,化學材料及肥料業,93.97
2020,6,民國109年6月,印刷及資料儲存媒體複製業,88.59
2020,6,民國109年6月,基本金屬業,80.7
2020,6,民國109年6月,塑膠製品業,83.56
2020,6,民國109年6月,家具業,95.21
2020,6,民國109年6月,成衣及服飾品業,78.33
2020,6,民國109年6月,木竹製品業,100.27
2020,6,民國109年6月,機械設備業,83.64
2020,6,民國109年6月,橡膠製品業,91.26
2020,6,民國109年6月,民生工業,88.99
2020,6,民國109年6月,汽車及其零件業,78.44
2020,6,民國109年6月,產業用機械設備維修及安裝業,74.45
2020,6,民國109年6月,皮革、毛皮及其製品業,88.77
2020,6,民國109年6月,石油及煤製品業,83.03
2020,6,民國109年6月,紙漿、紙及紙製品業,87.69
2020,6,民國109年6月,紡織業,92.61
2020,6,民國109年6月,菸草業,114.82
2020,6,民國109年6月,藥品及醫用化學製品業,84.13
2020,6,民國109年6月,資訊電子工業,98.95
2020,6,民國109年6月,金屬機電工業,83.98
2020,6,民國109年6月,金屬製品業,84.8
2020,6,民國109年6月,電力設備及配備業,79.6
2020,6,民國109年6月,電子零組件業,82.93
2020,6,民國109年6月,電腦、電子產品及光學製品業,82.09
2020,6,民國109年6月,非金屬礦物製品業,80.25
2020,6,民國109年6月,食品及飼品業,89.81
2020,6,民國109年6月,飲料業,92.53
2020,7,民國109年7月,其他化學製品業,93.45
2020,7,民國109年7月,其他製造業,101.3
2020,7,民國109年7月,其他運輸工具及其零件業,88.07
2020,7,民國109年7月,化學工業,97.49
2020,7,民國109年7月,化學材料及肥料業,94.91
2020,7,民國109年7月,印刷及資料儲存媒體複製業,98.42
2020,7,民國109年7月,基本金屬業,85.2
2020,7,民國109年7月,塑膠製品業,98.11
2020,7,民國109年7月,家具業,97.16
2020,7,民國109年7月,成衣及服飾品業,85.06
2020,7,民國109年7月,木竹製品業,118.59
2020,7,民國109年7月,機械設備業,90.88
2020,7,民國109年7月,橡膠製品業,98.34
2020,7,民國109年7月,民生工業,100.05
2020,7,民國109年7月,汽車及其零件業,82.2
2020,7,民國109年7月,產業用機械設備維修及安裝業,85.03
2020,7,民國109年7月,皮革、毛皮及其製品業,95.71
2020,7,民國109年7月,石油及煤製品業,104.25
2020,7,民國109年7月,紙漿、紙及紙製品業,82.26
2020,7,民國109年7月,紡織業,95.89
2020,7,民國109年7月,菸草業,128.07
2020,7,民國109年7月,藥品及醫用化學製品業,92.05
2020,7,民國109年7月,資訊電子工業,104.4
2020,7,民國109年7月,金屬機電工業,86.71
2020,7,民國109年7月,金屬製品業,81.13
2020,7,民國109年7月,電力設備及配備業,85.79
2020,7,民國109年7月,電子零組件業,82.92
2020,7,民國109年7月,電腦、電子產品及光學製品業,81.22
2020,7,民國109年7月,非金屬礦物製品業,90.34
2020,7,民國109年7月,食品及飼品業,98.19
2020,7,民國109年7月,飲料業,104.07
2020,8,民國109年8月,其他化學製品業,89.51
2020,8,民國109年8月,其他製造業,97.36
2020,8,民國109年8月,其他運輸工具及其零件業,71.97
2020,8,民國109年8月,化學工業,94.11
2020,8,民國109年8月,化學材料及肥料業,88.28
2020,8,民國109年8月,印刷及資料儲存媒體複製業,94.18
2020,8,民國109年8月,基本金屬業,83.56
2020,8,民國109年8月,塑膠製品業,98.02
2020,8,民國109年8月,家具業,92.49
2020,8,民國109年8月,成衣及服飾品業,95.3
2020,8,民國109年8月,木竹製品業,110.52
2020,8,民國109年8月,機械設備業,88.72
2020,8,民國109年8月,橡膠製品業,90.53
2020,8,民國109年8月,民生工業,98.08
2020,8,民國109年8月,汽車及其零件業,79.59
2020,8,民國109年8月,產業用機械設備維修及安裝業,86.55
2020,8,民國109年8月,皮革、毛皮及其製品業,91.91
2020,8,民國109年8月,石油及煤製品業,98.36
2020,8,民國109年8月,紙漿、紙及紙製品業,77.09
2020,8,民國109年8月,紡織業,103.39
2020,8,民國109年8月,菸草業,114.21
2020,8,民國109年8月,藥品及醫用化學製品業,92.93
2020,8,民國109年8月,資訊電子工業,93.6
2020,8,民國109年8月,金屬機電工業,89.13
2020,8,民國109年8月,金屬製品業,87.35
2020,8,民國109年8月,電力設備及配備業,84.32
2020,8,民國109年8月,電子零組件業,89.0
2020,8,民國109年8月,電腦、電子產品及光學製品業,88.4
2020,8,民國109年8月,非金屬礦物製品業,82.78
2020,8,民國109年8月,食品及飼品業,97.84
2020,8,民國109年8月,飲料業,102.38
2020,9,民國109年9月,其他化學製品業,90.5
2020,9,民國109年9月,其他製造業,106.57
2020,9,民國109年9月,其他運輸工具及其零件業,89.3
2020,9,民國109年9月,化學工業,102.2
2020,9,民國109年9月,化學材料及肥料業,90.28
2020,9,民國109年9月,印刷及資料儲存媒體複製業,99.86
2020,9,民國109年9月,基本金屬業,88.76
2020,9,民國109年9月,塑膠製品業,108.02
2020,9,民國109年9月,家具業,97.91
2020,9,民國109年9月,成衣及服飾品業,101.58
2020,9,民國109年9月,木竹製品業,92.11
2020,9,民國109年9月,機械設備業,91.39
2020,9,民國109年9月,橡膠製品業,97.22
2020,9,民國109年9月,民生工業,105.02
2020,9,民國109年9月,汽車及其零件業,83.87
2020,9,民國109年9月,產業用機械設備維修及安裝業,91.79
2020,9,民國109年9月,皮革、毛皮及其製品業,95.64
2020,9,民國109年9月,石油及煤製品業,100.13
2020,9,民國109年9月,紙漿、紙及紙製品業,97.72
2020,9,民國109年9月,紡織業,90.04
2020,9,民國109年9月,菸草業,118.98
2020,9,民國109年9月,藥品及醫用化學製品業,98.99
2020,9,民國109年9月,資訊電子工業,87.74
2020,9,民國109年9月,金屬機電工業,92.85
2020,9,民國109年9月,金屬製品業,88.71
2020,9,民國109年9月,電力設備及配備業,91.74
2020,9,民國109年9月,電子零組件業,92.43
2020,9,民國109年9月,電腦、電子產品及光學製品業,91.29
2020,9,民國109年9月,非金屬礦物製品業,89.17
2020,9,民國109年9月,食品及飼品業,99.73
2020,9,民國109年9月,飲料業,99.84
2020,10,民國109年10月,其他化學製品業,97.59
2020,10,民國109年10月,其他製造業,94.51
2020,10,民國109年10月,其他運輸工具及其零件業,95.33
2020,10,民國109年10月,化學工業,96.62
2020,10,民國109年10月,化學材料及肥料業,87.99
2020,10,民國109年10月,印刷及資料儲存媒體複製業,97.18
2020,10,民國109年10月,基本金屬業,88.05
2020,10,民國109年10月,塑膠製品業,102.28
2020,10,民國109年10月,家具業,96.02
2020,10,民國109年10月,成衣及服飾品業,101.99
2020,10,民國109年10月,木竹製品業,96.61
2020,10,民國109年10月,機械設備業,87.06
2020,10,民國109年10月,橡膠製品業,91.71
2020,10,民國109年10月,民生工業,96.05
2020,10,民國109年10月,汽車及其零件業,81.16
2020,10,民國109年10月,產業用機械設備維修及安裝業,90.56
2020,10,民國109年10月,皮革、毛皮及其製品業,95.61
2020,10,民國109年10月,石油及煤製品業,103.16
2020,10,民國109年10月,紙漿、紙及紙製品業,92.8
2020,10,民國109年10月,紡織業,96.0
2020,10,民國109年10月,菸草業,103.59
2020,10,民國109年10月,藥品及醫用化學製品業,97.05
2020,10,民國109年10月,資訊電子工業,90.67
2020,10,民國109年10月,金屬機電工業,90.72
