YearMonth,District,PowerDeviation,Beta_TempDiff,R2
201907,新市,0.218690383388814,0.04207653134231009,0.13527235436546126
201908,新市,0.08122099592573867,0.04207653134231009,0.13527235436546126
201909,新市,-0.21989431034272403,0.04207653134231009,0.13527235436546126
201910,新市,0.17478222099958562,0.04207653134231009,0.13527235436546126
201911,新市,-0.15194175691309977,0.04207653134231009,0.13527235436546126
201912,新市,0.20206589622113022,0.04207653134231009,0.13527235436546126
202001,新市,-0.08325604467156927,0.04207653134231009,0.13527235436546126
202002,新市,-0.2498938010877262,0.04207653134231009,0.13527235436546126
202003,新市,0.2819301768249593,0.04207653134231009,0.13527235436546126
202004,新市,-0.1395249228796481,0.04207653134231009,0.13527235436546126
202005,新市,0.19632303294572598,0.04207653134231009,0.13527235436546126
202006,新市,-0.15617033243003747,0.04207653134231009,0.13527235436546126
202007,新市,0.2000750771203526,0.04207653134231009,0.13527235436546126
202008,新市,0.07638987413381688,0.04207653134231009,0.13527235436546126
202009,新市,-0.19745553541657143,0.04207653134231009,0.13527235436546126
202010,新市,0.19857405861035793,0.04207653134231009,0.13527235436546126
202011,新市,-0.09661828825541038,0.04207653134231009,0.13527235436546126
202012,新市,0.20239650875805448,0.04207653134231009,0.13527235436546126
202101,新市,-0.017241756913100204,0.04207653134231009,0.13527235436546126
202102,新市,-0.6041621700408095,0.04207653134231009,0.13527235436546126
202103,新市,0.542076095630346,0.04207653134231009,0.13527235436546126
202104,新市,-0.16468563869849928,0.04207653134231009,0.13527235436546126
202105,新市,0.21564599234841866,0.04207653134231009,0.13527235436546126
202106,新市,-0.10716369780579973,0.04207653134231009,0.13527235436546126
202107,新市,0.23922150518073548,0.04207653134231009,0.13527235436546126
202108,新市,-0.008563697805800196,0.04207653134231009,0.13527235436546126
202109,新市,-0.22650145422195755,0.04207653134231009,0.13527235436546126
202110,新市,0.18975109920766492,0.04207653134231009,0.13527235436546126
202111,新市,-0.15620349124194532,0.04207653134231009,0.13527235436546126
202112,新市,0.21498120248959243,0.04207653134231009,0.13527235436546126
202201,新市,-0.19545604467156896,0.04207653134231009,0.13527235436546126
202202,新市,-0.1610330852688751,0.04207653134231009,0.13527235436546126
202203,新市,0.3153541547376464,0.04207653134231009,0.13527235436546126
202204,新市,-0.1687397198931133,0.04207653134231009,0.13527235436546126
202205,新市,0.27069089264381085,0.04207653134231009,0.13527235436546126
202206,新市,-0.20247747630927063,0.04207653134231009,0.13527235436546126
202207,新市,0.15702915831496628,0.04207653134231009,0.13527235436546126
202208,新市,-0.31127900407426223,0.04207653134231009,0.13527235436546126
202209,新市,-0.5132636978058002,0.04207653134231009,0.13527235436546126
202210,新市,0.1879510992076655,0.04207653134231009,0.13527235436546126
202211,新市,0.03598987413381699,0.04207653134231009,0.13527235436546126
202212,新市,0.25478018397959945,0.04207653134231009,0.13527235436546126
202301,新市,-0.13117135094003066,0.04207653134231009,0.13527235436546126
202302,新市,-0.3785861479534962,0.04207653134231009,0.13527235436546126
202303,新市,0.6141760956303457,0.04207653134231009,0.13527235436546126
202304,新市,-0.2819004357119644,0.04207653134231009,0.13527235436546126
202305,新市,0.3266220144357326,0.04207653134231009,0.13527235436546126
202306,新市,-0.11557033243003696,0.04207653134231009,0.13527235436546126
202307,新市,0.2303521177176589,0.04207653134231009,0.13527235436546126
202308,新市,0.06754395532843092,0.04207653134231009,0.13527235436546126
202309,新市,-0.24039431034272332,0.04207653134231009,0.13527235436546126
202310,新市,0.0950051804022791,0.04207653134231009,0.13527235436546126
202311,新市,-0.2227876757184871,0.04207653134231009,0.13527235436546126
202312,新市,0.10904293681843742,0.04207653134231009,0.13527235436546126
202401,新市,-0.23534890079233461,0.04207653134231009,0.13527235436546126
202402,新市,-0.4967932918327299,0.04207653134231009,0.13527235436546126
202403,新市,0.36176028010688677,0.04207653134231009,0.13527235436546126
202404,新市,-0.16426931392004276,0.04207653134231009,0.13527235436546126
202405,新市,0.2134368114491963,0.04207653134231009,0.13527235436546126
202406,新市,-0.17546267929580578,0.04207653134231009,0.13527235436546126
202407,新市,0.14215211771765945,0.04207653134231009,0.13527235436546126
202408,新市,0.028228649059968785,0.04207653134231009,0.13527235436546126
202409,新市,-0.2016019634769552,0.04207653134231009,0.13527235436546126
202410,新市,0.19003579293920392,0.04207653134231009,0.13527235436546126
202411,新市,-0.19445706318156317,0.04207653134231009,0.13527235436546126
202412,新市,0.2370577338319029,0.04207653134231009,0.13527235436546126
202501,新市,-0.12386420706079719,0.04207653134231009,0.13527235436546126
202502,新市,-0.37654788228234043,0.04207653134231009,0.13527235436546126
202503,新市,0.42757660488534277,0.04207653134231009,0.13527235436546126
202504,新市,-0.25330043571196437,0.04207653134231009,0.13527235436546126
202505,新市,0.18673017682496001,0.04207653134231009,0.13527235436546126
202506,新市,-0.12570145422195805,0.04207653134231009,0.13527235436546126
202507,新市,0.24412864905996945,0.04207653134231009,0.13527235436546126
202508,新市,0.0476521177176584,0.04207653134231009,0.13527235436546126
202509,新市,-0.19614022914810966,0.04207653134231009,0.13527235436546126
202510,新市,0.1537592615968936,0.04207653134231009,0.13527235436546126
202511,新市,0.21156538696613308,0.04207653134231009,0.13527235436546126
202512,新市,-0.12569532885271706,0.04207653134231009,0.13527235436546126
201602,新竹市,-0.3970490685362065,0.06366984991951942,0.1586428164182322
201603,新竹市,0.43724042672937985,0.06366984991951942,0.1586428164182322
201604,新竹市,-0.43207389790845724,0.06366984991951942,0.1586428164182322
201605,新竹市,0.26830359181790797,0.06366984991951942,0.1586428164182322
201606,新竹市,-0.2261275132384281,0.06366984991951942,0.1586428164182322
201607,新竹市,0.08534424663280296,0.06366984991951942,0.1586428164182322
201608,新竹市,-0.15518303852011028,0.06366984991951942,0.1586428164182322
201609,新竹市,0.21251887143160153,0.06366984991951942,0.1586428164182322
201610,新竹市,0.028350931463794027,0.06366984991951942,0.1586428164182322
201611,新竹市,-0.2092715788098402,0.06366984991951942,0.1586428164182322
201612,新竹市,0.12588967632697642,0.06366984991951942,0.1586428164182322
201701,新竹市,-0.10108017359254251,0.06366984991951942,0.1586428164182322
201702,新竹市,-0.46024811356034995,0.06366984991951942,0.1586428164182322
201703,新竹市,0.5638763066649949,0.06366984991951942,0.1586428164182322
201704,新竹市,-0.33110022808551487,0.06366984991951942,0.1586428164182322
201705,新竹市,0.18566962183400454,0.06366984991951942,0.1586428164182322
201706,新竹市,-0.15612655826257282,0.06366984991951942,0.1586428164182322
201707,新竹市,0.17720932167304365,0.06366984991951942,0.1586428164182322
201708,新竹市,-0.0688217833832932,0.06366984991951942,0.1586428164182322
201709,新竹市,-0.05461509855230262,0.06366984991951942,0.1586428164182322
201710,新竹市,-0.38834238370521484,0.06366984991951942,0.1586428164182322
201711,新竹市,0.7579595262464962,0.06366984991951942,0.1586428164182322
201712,新竹市,-0.27297157880984096,0.06366984991951942,0.1586428164182322
201801,新竹市,0.01671791645574635,0.06366984991951942,0.1586428164182322
201802,新竹市,0.10065284141550537,0.06366984991951942,0.1586428164182322
201803,新竹市,-0.7312341980694193,0.06366984991951942,0.1586428164182322
201804,新竹市,0.2923356518501004,0.06366984991951942,0.1586428164182322
201805,新竹市,0.2668667569064377,0.06366984991951942,0.1586428164182322
201806,新竹市,-0.21532273835914967,0.06366984991951942,0.1586428164182322
201807,新竹市,0.1720763066649958,0.06366984991951942,0.1586428164182322
201808,新竹市,0.09651696147988988,0.06366984991951942,0.1586428164182322
201809,新竹市,-0.30211509855230234,0.06366984991951942,0.1586428164182322
201810,新竹市,0.1357604812223518,0.06366984991951942,0.1586428164182322
201811,新竹市,-0.15361509855230282,0.06366984991951942,0.1586428164182322
201812,新竹市,0.11105761629478483,0.06366984991951942,0.1586428164182322
201901,新竹市,-0.0204481135603497,0.06366984991951942,0.1586428164182322
201902,新竹市,-0.6145868584235338,0.06366984991951942,0.1586428164182322
201903,新竹市,0.5873432916569468,0.06366984991951942,0.1586428164182322
201904,新竹市,-0.18376625810161132,0.06366984991951942,0.1586428164182322
