06/28,4057.5,722.4,17.80
06/29,3509.9,1236.3,35.22
06/30,3374.0,476.0,14.11
07/01,4027.9,825.7,20.50
07/02,4118.1,662.9,16.10
07/03,4087.6,381.1,9.32
07/04,4104.6,542.4,13.21
07/05,4109.2,440.1,10.71
07/06,3664.6,542.7,14.81
07/07,3386.1,650.4,19.21
07/08,4005.3,549.4,13.72
07/09,3927.7,664.0,16.91
07/10,3968.1,792.6,19.97
07/11,3991.7,747.6,18.73
07/12,4054.1,733.9,18.10
07/13,3612.4,955.9,26.46
07/14,3419.6,319.1,9.33
07/15,4103.3,549.3,13.39
07/16,4106.7,577.1,14.05
07/17,4105.7,446.5,10.88
07/18,4099.9,497.4,12.13
07/19,4132.0,476.3,11.53
07/20,3676.8,722.0,19.64
07/21,3456.6,966.7,27.97
07/22,4119.1,574.2,13.94
07/23,4142.1,534.4,12.90
07/24,3159.3,669.4,21.19
07/25,2853.7,789.4,27.66
07/26,3415.6,538.0,15.75
07/27,3255.7,943.8,28.99
07/28,3229.0,413.2,12.80
07/29,3778.2,604.5,16.00
07/30,3853.9,590.3,15.32
07/31,3880.1,666.0,17.16
08/01,3978.3,778.4,19.57
08/02,3984.7,750.6,18.84
08/03,3606.6,919.0,25.48
08/04,3459.8,232.8,6.73
08/05,4053.3,591.2,14.59
08/06,3912.0,313.2,8.01
08/07,3940.0,595.0,15.10
08/08,3890.1,711.5,18.29
08/09,3848.6,577.7,15.01
08/10,3311.7,995.1,30.05
08/11,3289.4,489.9,14.89
08/12,3869.5,714.2,18.46
08/13,3982.4,509.7,12.80
08/14,3931.3,652.5,16.60
08/15,3746.2,381.0,10.17
08/16,3784.1,722.4,19.09
08/17,3216.0,898.4,27.94
08/18,3167.5,529.9,16.73
08/19,3709.2,690.7,18.62
08/20,3851.3,600.7,15.60
08/21,3902.9,918.1,23.52
08/22,3888.1,846.9,21.78
08/23,3932.6,728.3,18.52
08/24,3485.5,732.2,21.01
08/25,3252.4,442.4,13.60
08/26,3866.3,708.9,18.34
08/27,3969.7,761.8,19.19
08/28,4009.9,656.6,16.37
08/29,4006.6,638.6,15.94
08/30,3969.1,662.3,16.69
08/31,3553.7,898.7,25.29
09/01,3391.0,478.1,14.10
09/02,4019.6,780.1,19.41
09/03,3993.6,719.3,18.01
09/04,4047.4,378.2,9.34
09/05,4023.7,331.9,8.25
09/06,4099.5,415.9,10.15
09/07,3379.3,865.8,25.62
09/08,3180.2,1063.6,33.44
09/09,3850.1,626.5,16.27
09/10,3900.5,628.2,16.11
09/11,3983.9,536.4,13.46
09/12,3931.1,410.2,10.43
09/13,3924.7,621.4,15.83
09/14,3220.8,980.2,30.43
09/15,3190.2,261.3,8.19
09/16,3704.2,688.2,18.58
09/17,3354.1,976.1,29.10
09/18,3892.8,708.8,18.21
09/19,3939.1,440.1,11.17
09/20,3891.3,452.9,11.64
09/21,3262.7,525.4,16.10
09/22,3024.3,697.4,23.06
09/23,3690.8,807.2,21.87
09/24,3739.7,701.3,18.75
09/25,3740.5,631.1,16.87
09/26,3716.8,806.4,21.70
09/27,3717.7,621.6,16.72
09/28,3203.2,1183.9,36.96
09/29,3136.7,369.6,11.78
09/30,3643.5,617.8,16.96
10/01,3500.8,601.8,17.19
10/02,2797.1,1126.0,40.26
10/03,2583.5,971.5,37.60
10/04,3258.1,964.7,29.61
10/05,3099.6,913.6,29.47
10/06,3029.5,332.0,10.96
10/07,3529.1,787.8,22.32
10/08,3447.1,924.4,26.82
10/09,3373.6,944.8,28.01
10/10,2897.9,1236.8,42.68
10/11,3155.5,897.0,28.43
10/12,2955.3,1190.8,40.29
10/13,2934.9,420.8,14.34
10/14,3543.2,236.1,6.66
10/15,3633.7,327.8,9.02
10/16,3632.2,581.7,16.02
10/17,3661.4,438.9,11.99
10/18,3699.4,451.7,12.21
10/19,3244.8,642.7,19.81
10/20,2937.2,523.2,17.81
10/21,3537.1,793.7,22.44
10/22,3538.2,755.5,21.35
10/23,3356.6,701.5,20.90
10/24,3264.2,411.2,12.60
10/25,3501.4,495.0,14.14
10/26,3160.7,648.0,20.50
10/27,3018.4,337.4,11.18
10/28,3348.5,488.1,14.58
10/29,3354.7,894.6,26.67
10/30,3382.6,727.5,21.51
10/31,2713.1,691.5,25.49
11/01,3322.1,321.1,9.67
11/02,2929.6,925.9,31.60
11/03,2837.7,458.9,16.17
11/04,3312.5,652.9,19.71
11/05,3273.6,437.0,13.35
11/06,3165.6,642.8,20.31
11/07,3166.6,687.6,21.71
11/08,3156.4,576.9,18.28
11/09,2909.8,446.4,15.34
11/10,2800.3,453.9,16.21
11/11,3264.7,677.1,20.74
11/12,3305.5,382.9,11.58
11/13,3407.4,587.9,17.25
11/14,3424.7,345.1,10.08
11/15,3426.1,288.5,8.42
11/16,2953.4,412.8,13.98
11/17,2846.7,414.2,14.55
11/18,3162.0,437.9,13.85
11/19,3149.8,581.2,18.45
11/20,3146.1,642.7,20.43
11/21,3111.2,764.5,24.57
11/22,3096.2,866.5,27.99
11/23,2769.4,601.9,21.73
11/24,2711.0,518.8,19.14
11/25,3127.4,728.9,23.31
11/26,3091.2,877.1,28.37
11/27,2999.9,959.9,32.00
11/28,2948.5,580.3,19.68
11/29,2922.8,1079.3,36.93
11/30,2707.4,371.7,13.73
12/01,2655.4,290.2,10.93
12/02,3026.1,435.0,14.37
12/03,3066.3,722.5,23.56
12/04,3058.7,848.2,27.73
12/05,3049.6,799.2,26.21
12/06,3093.6,821.5,26.55
12/07,2766.9,423.9,15.32
12/08,2652.1,557.1,21.01
12/09,2956.4,518.0,17.52
12/10,3023.7,881.9,29.17
12/11,3065.0,747.8,24.40
12/12,3021.2,870.7,28.82
12/13,3039.0,684.6,22.53
12/14,2763.5,351.9,12.73
12/15,2701.9,341.7,12.65
12/16,2953.8,250.5,8.48
12/17,2988.5,793.1,26.54
12/18,2981.7,338.0,11.34
12/19,3014.2,311.1,10.32
12/20,2955.2,999.1,33.81
12/21,2794.2,407.4,14.58
12/22,2756.2,382.7,13.89
12/23,3013.2,336.6,11.17
12/24,3011.5,382.2,12.69
12/25,2993.4,469.4,15.68
12/26,2972.2,777.8,26.17
12/27,2967.1,601.9,20.29
12/28,2763.2,502.8,18.20
12/29,2706.0,480.0,17.74
12/30,2887.7,351.8,12.18
12/31,2876.2,1042.9,36.26
